product_id,category,description,sales,profit,monthly_demand,price,description
OFF-BI-10004040,Office Supplies,Wilson Jones Impact Binders,134.68,23.724400000000003,7.0,33.67,Wilson Jones Impact Binders
OFF-BI-10004094,Office Supplies,GBC Standard Plastic Binding Systems Combs,55.755,-2.9205000000000014,12.0,27.8775,GBC Standard Plastic Binding Systems Combs
OFF-BI-10004099,Office Supplies,GBC VeloBinder Strips,52.992,-23.808,17.0,26.496,GBC VeloBinder Strips
OFF-BI-10004139,Office Supplies,Fellowes Presentation Covers for Comb Binding Machines,133.86,21.825000000000003,5.0,66.93,Fellowes Presentation Covers for Comb Binding Machines
OFF-BI-10004140,Office Supplies,Avery Non-Stick Binders,75.432,-13.47,10.0,75.432,Avery Non-Stick Binders
OFF-BI-10004141,Office Supplies,Insertable Tab Indexes For Data Binders,17.49,-4.8336,8.0,5.829999999999999,Insertable Tab Indexes For Data Binders
OFF-BI-10004182,Office Supplies,Economy Binders,29.952,9.7968,5.0,29.952,Economy Binders
OFF-BI-10004187,Office Supplies,3-ring staple pack,42.111999999999995,16.6944,19.0,10.527999999999999,3-ring staple pack
OFF-BI-10004209,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.508,-3.2159999999999975,11.0,91.254,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
OFF-BI-10004224,Office Supplies,Catalog Binders with Expanding Posts,1089.936,-242.20800000000003,13.0,1089.936,Catalog Binders with Expanding Posts
OFF-BI-10004230,Office Supplies,GBC Recycled Grain Textured Covers,466.29,107.07400000000001,17.0,466.29,GBC Recycled Grain Textured Covers
OFF-BI-10004233,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",310.206,52.447199999999995,8.0,103.402,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
OFF-BI-10004236,Office Supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",386.084,76.92320000000001,8.0,128.69466666666668,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
OFF-BI-10004308,Office Supplies,Avery Legal 4-Ring Binder,258.054,90.214,10.0,129.027,Avery Legal 4-Ring Binder
OFF-BI-10004318,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,3234.913,1086.3772,16.0,3234.913,Ibico EB-19 Dual Function Manual Binding System
OFF-BI-10004330,Office Supplies,"GBC Velobind Prepunched Cover Sets, Regency Series",661.942,-9.24499999999999,19.0,661.942,"GBC Velobind Prepunched Cover Sets, Regency Series"
OFF-BI-10004352,Office Supplies,Wilson Jones DublLock D-Ring Binders,35.775,15.525,7.0,11.924999999999999,Wilson Jones DublLock D-Ring Binders
OFF-BI-10004364,Office Supplies,Storex Dura Pro Binders,125.334,1.1879999999999988,17.0,125.334,Storex Dura Pro Binders
OFF-BI-10004390,Office Supplies,GBC DocuBind 200 Manual Binding Machine,4209.799999999999,1052.45,16.0,4209.799999999999,GBC DocuBind 200 Manual Binding Machine
OFF-BI-10004410,Office Supplies,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",85.995,15.0969,10.0,85.995,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
OFF-BI-10004465,Office Supplies,Avery Durable Slant Ring Binders,51.480000000000004,-23.76,11.0,17.16,Avery Durable Slant Ring Binders
OFF-BI-10004492,Office Supplies,Tuf-Vin Binders,669.496,234.3236,15.0,334.748,Tuf-Vin Binders
OFF-BI-10004506,Office Supplies,Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,15.307799999999999,14.0,16.66575,Wilson Jones data.warehouse D-Ring Binders with DublLock
OFF-BI-10004519,Office Supplies,GBC DocuBind P100 Manual Binding Machine,2954.444,489.6410000000001,14.0,1477.222,GBC DocuBind P100 Manual Binding Machine
OFF-BI-10004528,Office Supplies,Cardinal Poly Pocket Divider Pockets for Ring Binders,40.32,12.6,7.0,10.08,Cardinal Poly Pocket Divider Pockets for Ring Binders
OFF-BI-10004584,Office Supplies,GBC ProClick 150 Presentation Binding System,3222.996,-461.33079999999995,11.0,3222.996,GBC ProClick 150 Presentation Binding System
OFF-BI-10004593,Office Supplies,Ibico Laser Imprintable Binding System Covers,1100.4,138.336,18.0,550.2,Ibico Laser Imprintable Binding System Covers
OFF-BI-10004600,Office Supplies,Ibico Ibimaster 300 Manual Binding System,7985.383,2318.337,7.0,1996.34575,Ibico Ibimaster 300 Manual Binding System
OFF-BI-10004632,Office Supplies,GBC Binding covers,137.26999999999998,58.9225,17.0,45.75666666666666,GBC Binding covers
OFF-BI-10004632,Office Supplies,Ibico Hi-Tech Manual Binding System,5398.323,-304.99,17.0,1799.441,Ibico Hi-Tech Manual Binding System
OFF-BI-10004654,Office Supplies,Avery Binding System Hidden Tab Executive Style Index Sets,91.743,16.733,6.0,45.8715,Avery Binding System Hidden Tab Executive Style Index Sets
OFF-BI-10004654,Office Supplies,VariCap6 Expandable Binder,122.83,31.14,16.0,61.415,VariCap6 Expandable Binder
OFF-BI-10004656,Office Supplies,Peel & Stick Add-On Corner Pockets,38.016,4.32,18.0,38.016,Peel & Stick Add-On Corner Pockets
OFF-BI-10004716,Office Supplies,Wilson Jones Hanging Recycled Pressboard Data Binders,32.647999999999996,1.7807999999999993,14.0,16.323999999999998,Wilson Jones Hanging Recycled Pressboard Data Binders
OFF-BI-10004728,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,58.5148,8.0,212.08,Wilson Jones Turn Tabs Binder Tool for Ring Binders
OFF-BI-10004738,Office Supplies,Flexible Leather- Look Classic Collection Ring Binder,142.05,18.940000000000005,16.0,142.05,Flexible Leather- Look Classic Collection Ring Binder
OFF-BI-10004781,Office Supplies,GBC Wire Binding Strips,212.65800000000002,-18.409200000000002,12.0,70.88600000000001,GBC Wire Binding Strips
OFF-BI-10004817,Office Supplies,GBC Personal VeloBind Strips,156.938,-11.2612,17.0,52.312666666666665,GBC Personal VeloBind Strips
OFF-BI-10004826,Office Supplies,JM Magazine Binder,204.72400000000002,50.1904,19.0,51.181000000000004,JM Magazine Binder
OFF-BI-10004828,Office Supplies,GBC Poly Designer Binding Covers,256.122,102.4488,13.0,85.37400000000001,GBC Poly Designer Binding Covers
OFF-BI-10004876,Office Supplies,Wilson Jones Suede Grain Vinyl Binders,16.402,5.0596000000000005,11.0,5.467333333333333,Wilson Jones Suede Grain Vinyl Binders
OFF-BI-10004965,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,184.0,57.5,5.0,92.0,Ibico Covers for Plastic or Wire Binding Elements
OFF-BI-10004967,Office Supplies,Round Ring Binders,29.952,-0.9152000000000005,7.0,9.984,Round Ring Binders
OFF-BI-10004970,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",147.028,50.7164,17.0,36.757,"ACCOHIDE 3-Ring Binder, Blue, 1"""
OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,17965.068,-1878.1662000000003,16.0,8982.534,GBC DocuBind P400 Electric Binding System
OFF-EN-10000056,Office Supplies,Cameo Buff Policy Envelopes,1555.75,632.2568,18.0,388.9375,Cameo Buff Policy Envelopes
OFF-EN-10000461,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",211.508,86.43860000000001,13.0,70.50266666666667,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
OFF-EN-10000483,Office Supplies,"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.07999999999998,19.0,80.0625,"White Envelopes, White Envelopes with Clear Poly Window"
OFF-EN-10000781,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",75.164,28.842,16.0,37.582,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
OFF-EN-10000927,Office Supplies,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,552.706,177.6555,5.0,552.706,Jet-Pak Recycled Peel 'N' Seal Padded Mailers
OFF-EN-10001028,Office Supplies,Staple envelope,100.63199999999999,42.4092,13.0,25.157999999999998,Staple envelope
OFF-EN-10001099,Office Supplies,Staple envelope,160.392,65.3304,12.0,40.098,Staple envelope
OFF-EN-10001137,Office Supplies,"#10 Gummed Flap White Envelopes, 100/Box",41.3,16.7678,5.0,20.65,"#10 Gummed Flap White Envelopes, 100/Box"
OFF-EN-10001141,Office Supplies,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,52.3746,10.0,62.586,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""
OFF-EN-10001219,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",146.688,64.86359999999999,9.0,36.672,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
OFF-EN-10001335,Office Supplies,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,150.97199999999998,10.0,112.31733333333334,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"
OFF-EN-10001415,Office Supplies,Staple envelope,54.684,23.994,14.0,13.671,Staple envelope
OFF-EN-10001434,Office Supplies,"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348,16.0,316.26,"Strathmore #10 Envelopes, Ultimate White"
OFF-EN-10001453,Office Supplies,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.9816,17.0,939.092,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,68.136,30.293999999999997,17.0,68.136,Poly String Tie Envelopes
OFF-EN-10001532,Office Supplies,Brown Kraft Recycled Envelopes,244.512,117.16199999999999,17.0,81.504,Brown Kraft Recycled Envelopes
OFF-EN-10001535,Office Supplies,Grip Seal Envelopes,7.072,2.3868,19.0,1.768,Grip Seal Envelopes
OFF-EN-10001539,Office Supplies,Staple envelope,196.056,88.8476,9.0,196.056,Staple envelope
OFF-EN-10001749,Office Supplies,Jiffy Padded Mailers with Self-Seal Closure,29.808,10.8054,10.0,7.452,Jiffy Padded Mailers with Self-Seal Closure
OFF-EN-10001990,Office Supplies,Staple envelope,130.64,61.400800000000004,9.0,65.32,Staple envelope
OFF-EN-10002230,Office Supplies,Airmail Envelopes,1359.6660000000002,514.4909,15.0,1359.6660000000002,Airmail Envelopes
OFF-EN-10002312,Office Supplies,#10 Self-Seal White Envelopes,108.682,52.123,16.0,36.227333333333334,#10 Self-Seal White Envelopes
OFF-EN-10002500,Office Supplies,Globe Weis Peel & Seel First Class Envelopes,375.73199999999997,164.862,9.0,187.86599999999999,Globe Weis Peel & Seel First Class Envelopes
OFF-EN-10002504,Office Supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,225.0504,8.0,190.26,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
OFF-EN-10002592,Office Supplies,"Peel & Seel Recycled Catalog Envelopes, Brown",176.01600000000002,77.586,7.0,88.00800000000001,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-EN-10002600,Office Supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,39.53,7.0,93.22,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
OFF-EN-10002621,Office Supplies,Staple envelope,78.24,34.23,8.0,26.08,Staple envelope
OFF-EN-10002831,Office Supplies,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,274.941,13.0,203.66,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray"
OFF-EN-10002973,Office Supplies,Ampad #10 Peel & Seel Holiday Envelopes,53.760000000000005,25.8048,6.0,26.880000000000003,Ampad #10 Peel & Seel Holiday Envelopes
OFF-EN-10002986,Office Supplies,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",176.288,63.747,19.0,58.76266666666667,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
OFF-EN-10003001,Office Supplies,Ames Color-File Green Diamond Border X-ray Mailers,1360.476,559.3068000000001,13.0,680.238,Ames Color-File Green Diamond Border X-ray Mailers
OFF-EN-10003040,Office Supplies,Quality Park Security Envelopes,240.764,88.19290000000001,5.0,120.382,Quality Park Security Envelopes
OFF-EN-10003055,Office Supplies,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",783.608,299.85,18.0,391.804,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13"
OFF-EN-10003068,Office Supplies,#6 3/4 Gummed Flap White Envelopes,71.28,24.948,19.0,35.64,#6 3/4 Gummed Flap White Envelopes
OFF-EN-10003072,Office Supplies,Peel & Seel Envelopes,62.856,26.5392,19.0,62.856,Peel & Seel Envelopes
OFF-EN-10003134,Office Supplies,Staple envelope,247.61599999999999,107.45599999999999,5.0,123.80799999999999,Staple envelope
OFF-EN-10003160,Office Supplies,Pastel Pink Envelopes,65.52,31.4496,9.0,16.38,Pastel Pink Envelopes
OFF-EN-10003286,Office Supplies,Staple envelope,284.832,131.238,10.0,94.944,Staple envelope
OFF-EN-10003296,Office Supplies,Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,570.024,10.0,316.68,Tyvek Side-Opening Peel & Seel Expanding Envelopes
OFF-EN-10003448,Office Supplies,"Peel & Seel Recycled Catalog Envelopes, Brown",88.008,35.898,7.0,88.008,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-EN-10003567,Office Supplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,81.326,11.0,49.455,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
OFF-EN-10003798,Office Supplies,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,23.0445,13.0,22.76,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13"
OFF-EN-10003845,Office Supplies,Colored Envelopes,50.922,19.0404,15.0,12.7305,Colored Envelopes
OFF-EN-10003862,Office Supplies,Laser & Ink Jet Business Envelopes,198.462,83.226,16.0,198.462,Laser & Ink Jet Business Envelopes
OFF-EN-10004007,Office Supplies,Park Ridge Embossed Executive Business Envelopes,62.28,29.2716,14.0,31.14,Park Ridge Embossed Executive Business Envelopes
OFF-EN-10004030,Office Supplies,Convenience Packs of Business Envelopes,58.644,24.109199999999998,12.0,14.661,Convenience Packs of Business Envelopes
OFF-EN-10004147,Office Supplies,Wausau Papers Astrobrights Colored Envelopes,50.232,22.7838,10.0,50.232,Wausau Papers Astrobrights Colored Envelopes
OFF-EN-10004206,Office Supplies,Multimedia Mailers,325.86,149.8956,16.0,325.86,Multimedia Mailers
OFF-EN-10004386,Office Supplies,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,115.152,12.0,86.36399999999999,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"
OFF-EN-10004459,Office Supplies,Security-Tint Envelopes,163.496,73.8788,16.0,54.49866666666667,Security-Tint Envelopes
OFF-EN-10004483,Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",488.904,223.1408,9.0,122.226,"#10 White Business Envelopes,4 1/8 x 9 1/2"
OFF-EN-10004773,Office Supplies,Staple envelope,433.72,196.72299999999998,12.0,216.86,Staple envelope
OFF-EN-10004846,Office Supplies,Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,15.0024,14.0,36.708,Letter or Legal Size Expandable Poly String Tie Envelopes
OFF-EN-10004955,Office Supplies,Fashion Color Clasp Envelopes,77.904,36.5175,16.0,19.476,Fashion Color Clasp Envelopes
OFF-FA-10000053,Office Supplies,Revere Boxed Rubber Bands by Revere,48.006,-5.707800000000001,8.0,48.006,Revere Boxed Rubber Bands by Revere
OFF-FA-10000089,Office Supplies,Acco Glide Clips,19.6,9.604,14.0,19.6,Acco Glide Clips
OFF-FA-10000134,Office Supplies,"Advantus Push Pins, Aluminum Head",139.44,43.2264,12.0,69.72,"Advantus Push Pins, Aluminum Head"
OFF-FA-10000254,Office Supplies,Sterling Rubber Bands by Alliance,19.782,-3.768,14.0,9.891,Sterling Rubber Bands by Alliance
OFF-FA-10000304,Office Supplies,Advantus Push Pins,54.936,20.2086,16.0,13.734,Advantus Push Pins
OFF-FA-10000490,Office Supplies,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",15.623999999999999,7.0804,6.0,7.811999999999999,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
OFF-FA-10000585,Office Supplies,OIC Bulk Pack Metal Binder Clips,92.136,35.598,16.0,46.068,OIC Bulk Pack Metal Binder Clips
OFF-FA-10000611,Office Supplies,Binder Clips by OIC,36.112,15.3328,16.0,9.028,Binder Clips by OIC
OFF-FA-10000621,Office Supplies,"OIC Colored Binder Clips, Assorted Sizes",139.62,59.284800000000004,9.0,69.81,"OIC Colored Binder Clips, Assorted Sizes"
OFF-FA-10000624,Office Supplies,OIC Binder Clips,128.164,60.144,13.0,42.72133333333333,OIC Binder Clips
OFF-FA-10000735,Office Supplies,Staples,54.312,23.798000000000002,8.0,54.312,Staples
OFF-FA-10000840,Office Supplies,OIC Thumb-Tacks,12.996,5.1414,15.0,12.996,OIC Thumb-Tacks
OFF-FA-10000936,Office Supplies,Acco Hot Clips Clips to Go,67.116,25.497500000000002,10.0,67.116,Acco Hot Clips Clips to Go
OFF-FA-10000992,Office Supplies,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,30.2815,19.0,66.03,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
OFF-FA-10001135,Office Supplies,"Brites Rubber Bands, 1 1/2 oz. Box",13.068000000000001,-0.5147999999999999,5.0,3.2670000000000003,"Brites Rubber Bands, 1 1/2 oz. Box"
OFF-FA-10001229,Office Supplies,Staples,29.868000000000002,10.7682,13.0,29.868000000000002,Staples
OFF-FA-10001332,Office Supplies,"Acco Banker's Clasps, 5 3/4""-Long",40.896,18.0,5.0,40.896,"Acco Banker's Clasps, 5 3/4""-Long"
OFF-FA-10001561,Office Supplies,Stockwell Push Pins,69.76,20.0996,9.0,69.76,Stockwell Push Pins
OFF-FA-10001754,Office Supplies,Stockwell Gold Paper Clips,8.096,3.404,8.0,8.096,Stockwell Gold Paper Clips
OFF-FA-10001843,Office Supplies,Staples,50.388,21.5878,17.0,16.796,Staples
OFF-FA-10001883,Office Supplies,"Alliance Super-Size Bands, Assorted Sizes",197.61200000000002,-10.3474,16.0,197.61200000000002,"Alliance Super-Size Bands, Assorted Sizes"
OFF-FA-10002280,Office Supplies,Advantus Plastic Paper Clips,225.0,102.8,17.0,75.0,Advantus Plastic Paper Clips
OFF-FA-10002676,Office Supplies,Colored Push Pins,24.978,7.602,17.0,6.2445,Colored Push Pins
OFF-FA-10002701,Office Supplies,Alliance Rubber Bands,13.440000000000001,0.5376000000000001,18.0,6.720000000000001,Alliance Rubber Bands
OFF-FA-10002763,Office Supplies,Advantus Map Pennant Flags and Round Head Tacks,87.69,20.54,7.0,87.69,Advantus Map Pennant Flags and Round Head Tacks
OFF-FA-10002780,Office Supplies,Staples,92.976,33.4356,17.0,46.488,Staples
OFF-FA-10002815,Office Supplies,Staples,50.616,20.0244,10.0,25.308,Staples
OFF-FA-10002975,Office Supplies,Staples,77.112,28.1232,6.0,19.278,Staples
OFF-FA-10002983,Office Supplies,Advantus SlideClip Paper Clips,46.376000000000005,19.778,7.0,23.188000000000002,Advantus SlideClip Paper Clips
OFF-FA-10002988,Office Supplies,Ideal Clamps,58.69199999999999,24.8637,9.0,19.563999999999997,Ideal Clamps
OFF-FA-10003021,Office Supplies,Staples,34.592,7.707999999999999,19.0,17.296,Staples
OFF-FA-10003059,Office Supplies,Assorted Color Push Pins,34.39,8.923300000000001,13.0,17.195,Assorted Color Push Pins
OFF-FA-10003112,Office Supplies,Staples,146.754,51.285000000000004,6.0,73.377,Staples
OFF-FA-10003467,Office Supplies,"Alliance Big Bands Rubber Bands, 12/Pack",29.7,0.0,14.0,29.7,"Alliance Big Bands Rubber Bands, 12/Pack"
OFF-FA-10003472,Office Supplies,Bagged Rubber Bands,25.704,0.3024,12.0,25.704,Bagged Rubber Bands
OFF-FA-10003485,Office Supplies,Staples,26.724,9.7464,18.0,8.908,Staples
OFF-FA-10003495,Office Supplies,Staples,192.128,85.728,6.0,64.04266666666666,Staples
OFF-FA-10004076,Office Supplies,Translucent Push Pins by OIC,24.552,5.841,15.0,24.552,Translucent Push Pins by OIC
OFF-FA-10004248,Office Supplies,Advantus T-Pin Paper Clips,64.042,20.0244,17.0,21.347333333333335,Advantus T-Pin Paper Clips
OFF-FA-10004395,Office Supplies,Plymouth Boxed Rubber Bands by Plymouth,77.244,-3.297,9.0,77.244,Plymouth Boxed Rubber Bands by Plymouth
OFF-FA-10004838,Office Supplies,"Super Bands, 12/Pack",33.480000000000004,-2.604,11.0,8.370000000000001,"Super Bands, 12/Pack"
OFF-FA-10004854,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,119.7364,12.0,148.092,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
OFF-FA-10004968,Office Supplies,Rubber Band Ball,58.344,-0.29920000000000013,5.0,29.172,Rubber Band Ball
OFF-LA-10000081,Office Supplies,Avery 496,50.25,22.950000000000003,10.0,16.75,Avery 496
OFF-LA-10000121,Office Supplies,Avery 48,90.72,39.69,5.0,90.72,Avery 48
OFF-LA-10000134,Office Supplies,Avery 511,56.672,24.64,6.0,56.672,Avery 511
OFF-LA-10000240,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,153.51,64.4011,19.0,51.169999999999995,Self-Adhesive Address Labels for Typewriters by Universal
OFF-LA-10000248,Office Supplies,Avery 52,68.634,31.475699999999996,5.0,68.634,Avery 52
OFF-LA-10000262,Office Supplies,Avery 494,56.376,23.959799999999998,15.0,14.094,Avery 494
OFF-LA-10000305,Office Supplies,Avery 495,97.02,42.588,9.0,48.51,Avery 495
OFF-LA-10000407,Office Supplies,Avery White Multi-Purpose Labels,95.616,41.832,14.0,31.872,Avery White Multi-Purpose Labels
OFF-LA-10000414,Office Supplies,Avery 503,155.25,74.52,19.0,51.75,Avery 503
OFF-LA-10000443,Office Supplies,Avery 501,66.42,23.3946,13.0,66.42,Avery 501
OFF-LA-10000452,Office Supplies,Avery 488,51.03,23.183999999999997,10.0,17.01,Avery 488
OFF-LA-10000476,Office Supplies,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,9.498999999999999,15.0,5.1625,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"
OFF-LA-10000634,Office Supplies,Avery 509,32.364000000000004,14.041799999999999,15.0,32.364000000000004,Avery 509
OFF-LA-10000973,Office Supplies,Avery 502,17.64,6.1739999999999995,5.0,17.64,Avery 502
OFF-LA-10001045,Office Supplies,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,19.000799999999998,17.0,44.37,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal
OFF-LA-10001074,Office Supplies,Round Specialty Laser Printer Labels,421.008,162.0129,5.0,421.008,Round Specialty Laser Printer Labels
OFF-LA-10001158,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",277.38,126.684,6.0,69.345,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
OFF-LA-10001175,Office Supplies,Avery 514,47.808,22.8384,13.0,47.808,Avery 514
OFF-LA-10001297,Office Supplies,Avery 473,248.4,119.232,7.0,82.8,Avery 473
OFF-LA-10001317,Office Supplies,Avery 520,46.620000000000005,22.05,19.0,11.655000000000001,Avery 520
OFF-LA-10001404,Office Supplies,Avery 517,44.28,18.8559,5.0,22.14,Avery 517
OFF-LA-10001474,Office Supplies,Avery 477,573.9639999999999,244.23999999999998,9.0,286.98199999999997,Avery 477
OFF-LA-10001569,Office Supplies,Avery 499,176.292,68.724,11.0,58.764,Avery 499
OFF-LA-10001613,Office Supplies,Avery File Folder Labels,113.472,48.8448,10.0,37.824,Avery File Folder Labels
OFF-LA-10001641,Office Supplies,Avery 518,106.47,49.14,16.0,26.6175,Avery 518
OFF-LA-10001771,Office Supplies,Avery 513,93.624,34.4616,5.0,46.812,Avery 513
OFF-LA-10001934,Office Supplies,Avery 516,109.64999999999999,51.535500000000006,9.0,54.824999999999996,Avery 516
OFF-LA-10001982,Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,32.25,19.0,35.625,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
OFF-LA-10002034,Office Supplies,Avery 478,88.38,43.3062,9.0,44.19,Avery 478
OFF-LA-10002043,Office Supplies,Avery 489,159.39,73.278,10.0,79.695,Avery 489
OFF-LA-10002195,Office Supplies,Avery 481,91.168,43.120000000000005,7.0,91.168,Avery 481
OFF-LA-10002271,Office Supplies,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,22.4224,9.0,16.016000000000002,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set
OFF-LA-10002312,Office Supplies,Avery 490,177.6,81.4,11.0,177.6,Avery 490
OFF-LA-10002368,Office Supplies,Avery 479,16.704,6.8382,9.0,8.352,Avery 479
OFF-LA-10002381,Office Supplies,Avery 497,24.023999999999997,11.211200000000002,9.0,6.005999999999999,Avery 497
OFF-LA-10002473,Office Supplies,Avery 484,9.216,3.3408,9.0,2.304,Avery 484
OFF-LA-10002475,Office Supplies,Avery 519,121.34599999999999,51.6086,14.0,60.672999999999995,Avery 519
OFF-LA-10002762,Office Supplies,Avery 485,639.03,300.3441,14.0,319.515,Avery 485
OFF-LA-10002787,Office Supplies,Avery 480,89.25,42.45,7.0,22.3125,Avery 480
OFF-LA-10002945,Office Supplies,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,55.062000000000005,5.0,153.72,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
OFF-LA-10003077,Office Supplies,Avery 500,58.48,27.4856,9.0,58.48,Avery 500
OFF-LA-10003121,Office Supplies,Avery 506,66.08,28.166600000000003,18.0,33.04,Avery 506
OFF-LA-10003148,Office Supplies,Avery 51,95.75999999999999,41.328,13.0,95.75999999999999,Avery 51
OFF-LA-10003190,Office Supplies,Avery 474,78.336,34.272,18.0,19.584,Avery 474
OFF-LA-10003223,Office Supplies,Avery 508,87.398,39.8201,5.0,87.398,Avery 508
OFF-LA-10003388,Office Supplies,Avery 5,5.76,2.8224,7.0,2.88,Avery 5
OFF-LA-10003498,Office Supplies,Avery 475,266.4,133.2,17.0,66.6,Avery 475
OFF-LA-10003510,Office Supplies,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1233.412,524.5054,17.0,1233.412,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
OFF-LA-10003537,Office Supplies,Avery 515,62.650000000000006,29.445500000000003,8.0,20.883333333333336,Avery 515
OFF-LA-10003663,Office Supplies,Avery 498,35.258,15.3459,18.0,8.8145,Avery 498
OFF-LA-10003714,Office Supplies,Avery 510,21.75,8.100000000000001,5.0,5.4375,Avery 510
OFF-LA-10003720,Office Supplies,Avery 487,84.87,35.9775,5.0,28.290000000000003,Avery 487
OFF-LA-10003766,Office Supplies,Self-Adhesive Removable Labels,110.25,52.92,12.0,36.75,Self-Adhesive Removable Labels
OFF-LA-10003923,Office Supplies,Alphabetical Labels for Top Tab Filing,518.0,244.2,6.0,129.5,Alphabetical Labels for Top Tab Filing
OFF-LA-10003930,Office Supplies,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3322.878,1517.9064,16.0,1107.626,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box"
